msg_93,"[color(yellow)]マヌカン[color(white)]
ホーッホホホホ！！！
この私と相性が良いなんて、
１００万年早くってよ！！
[wait][clear][color(yellow)]マヌカン[color(white)]
なぜって…バラは一輪でも充分に美しいでしょ？
だけど、そんな私を選んだあなた…
少しは見込みがあってよ。
[wait][clear][color(yellow)]マヌカン[color(white)]
バラの美しさを、より引き立てるカスミソウ…
あなたがそう成りたいと言うなら、
考えてあげなくもないわ。
[wait][clear][color(yellow)]マヌカン[color(white)]
だけどその前に…
あなたはもっとセンスを身につけないとダメね。
今度ゆっくりと、レクチャーしてあげるわ。
[wait][clear][end]"
msg_94,"[color(yellow)]マヌカン[color(white)]
ホーッホホホホ！！！
この私と相性が良いなんて、
１００万年早くってよ！！
[wait][clear][color(yellow)]マヌカン[color(white)]
なぜって…バラは一輪でも充分に美しいでしょ？
だけど、そんな私を選んだあなた…
少しは見込みがあってよ。
[wait][clear][color(yellow)]マヌカン[color(white)]
バラの美しさを、より引き立てるカスミソウ…
あなたがそう成りたいと言うなら、
考えてあげなくもないわ。
[wait][clear][color(yellow)]マヌカン[color(white)]
だけどその前に…
あなたはもっとセンスを身につけないとダメね。
今度ゆっくりと、レクチャーしてあげるわ。
[wait][clear][end]"
msg_95,"[color(yellow)]おばちゃん[color(white)]
え～？私と相性いいってのかい？
さては私が、元石油王の第３夫人だと知って、
そんな事言ってるんだろぅ？
[wait][clear][color(yellow)]おばちゃん[color(white)]
ダメだよぉ。今は只の屋台の女将なんだから。
え？違うのかい？
じゃあ、元ロシアの女スパイだった事かい？
[wait][clear][color(yellow)]おばちゃん[color(white)]
ありゃ…それも違うのかい？
じゃあ、パリでモデルしてたこと？
フランスの革命に参加してたこと？
[wait][clear][end]"
msg_96,"[color(yellow)]エステティシャン[color(white)]
キェェェェェー！！！
はっ！？申し訳ありません、
思わず取り乱してしまって…キェェェェェー！！
[wait][clear][color(yellow)]エステティシャン[color(white)]
この私と相性が良いなんて…
これもきっと、マテーリアの力ねぇ。
やはりエーテルエステに間違いはなかったわ！！
[wait][clear][color(yellow)]エステティシャン[color(white)]
あなたも是非、お試しアレ！！
エーテルとマテーリアが齎す効用は、
あなたをきっと幸せにしてくれます。
[wait][clear][end]"
msg_97,"[color(yellow)]ナナシ[color(white)]
この俺と相性が良いと言うのか…
そう言った人間は、お前で百と十五人目だ…
いずれも、己が夢追う勇者達だった。
[wait][clear][color(yellow)]ナナシ[color(white)]
俺は無意識に漂う音色を聞き、
人の心開く旋律を奏でるが役目…
それだけが、この俺の存在意義だ…
[wait][clear][color(yellow)]ナナシ[color(white)]
もしお前が、
それ以外を俺に教えてくれると言うなら…
いや…詰まらぬ夢だ…忘れてくれ。
[wait][clear][end]"
msg_98,"[color(yellow)]ゆきの[color(white)]
私と相性が良いってのかい？
はは…なんとまあその…
くすぐったいもんだねぇ。
[wait][clear][color(yellow)]ゆきの[color(white)]
わ…私はそういうの、口で話すの苦手なんだ。
どっちかと言うと拳で語るタイプだしねぇ。
まぁ、そんなんで良かったら、よろしくね。
[wait][clear][end]"
msg_99,"[color(yellow)]ジュエリーデザイナー[color(white)]
ホウ、オレとの相性が…ねぇ？
何を基に判断してるかワカんないけど、
悪い気はしないな。
[wait][clear][color(yellow)]ジュエリーデザイナー[color(white)]
いい機会だ、キミの為に何か作ってみようか。
どうだ？何か作って欲しいモンはあるかい？
…でも、ありきたりなオーダーだけは勘弁だゼ？
[wait][clear][end]"
msg_100,"[color(yellow)]玲司[color(white)]
そ…その通りだ…です。
美味しい料理を作るってんなら…るのでしたら、
まずは、素材と器具の相性から…
[wait][clear][color(yellow)]玲司[color(white)]
…チッ…こんなベタベタした言い方できるか！！
で？なんだテメェは？
俺に何か用か？
[wait][clear][color(yellow)]玲司[color(white)]
なに？相性がいい？
ほぉ、この俺にケンカ吹っかけようってのか？
どうやら死にてぇらしいな。
[wait][clear][color(yellow)]玲司[color(white)]
なに、違う？相性占いだ？
それで相性が良いってのか？
チッ…それならそうと早く言いやがれ。
[wait][clear][color(yellow)]玲司[color(white)]
学生の頃は…ンな事気にしたこともなかったが…
これ以上営業成績が下がったら、
トロに何言われるか分からねぇしな…
[wait][clear][color(yellow)]玲司[color(white)]
おい、アンタ。この俺と相性良いってんなら、
この包丁、買ってくんねぇか？
…ってこれじゃ押し売りだな…
[wait][clear][color(yellow)]玲司[color(white)]
ハァ…やっぱ俺に客商売はむいてねぇって…
なあアンタ、その…済まなかったな。
気持ちだけはありがたく受け取っとくぜ。
[wait][clear][end]"
msg_101,"[color(yellow)]エリー[color(white)]
Ｏｈ！Ｆａｎｔａｓｔｉｃ！
私と相性がよろしいんですか？
とても光栄ですわ。
[wait][clear][color(yellow)]エリー[color(white)]
私も相性占いはよくしますの。
もっとも…占うのはあの人との相性ばかり…
結果は…ご想像にお任せしますわね。
[wait][clear][end]"
msg_102,"[color(yellow)]イゴール[color(white)]
ベルベットルームにようこそ。
[wait][clear][color(yellow)]イゴール[color(white)]
おやおやこれは…
どうやらお客様とは違うようですな。
普遍的無意識を水晶で覗いているのですか？
[wait][clear][color(yellow)]イゴール[color(white)]
…ほう…これが相性占いの結果だと…
ならば、あなたにはここを訪れる
資格があるのかもしれません。
[wait][clear][color(yellow)]イゴール[color(white)]
是非一度、我が主にお会い下さい。
あなたが己という最大の敵に挑む勇者であるなら、
ペルソナの力に目覚めるやも知れません。
[wait][clear][color(yellow)]イゴール[color(white)]
我が名はイゴール。
主が命に従い、この部屋を預かるもの…
またいずれ…お会いしましょう。
[wait][clear][end]"
msg_103,"[color(yellow)]口笛店主[color(white)]
なんだ？
[wait][clear][color(yellow)]口笛店主[color(white)]
相性？
…とっとと帰んな。
[wait][clear][end]"
msg_104,"[color(yellow)]管理官[color(white)]
相性占い？
それでこの私を引き当てたと言うのか？
ふん…馬鹿らしい。
[wait][clear][end]"
msg_105,"[color(yellow)]神取[color(white)]
相性占い？
これはまた随分と珍妙なお客様だ。
まあ…下賎の遊戯に付き合うも一興か…
[wait][clear][color(yellow)]神取[color(white)]
…折角の機会だ…是非教えて欲しい事がある。
君は、何の為に今を生きている？
君が追い求めるものは何だ？
[wait][clear][color(yellow)]神取[color(white)]
ただ漫然と、変わらぬ日々を過ごし、
生の意味など、考えたことも無いのかね？
もしそうなら…私と相性が良いとは思えんな。
[wait][clear][color(yellow)]神取[color(white)]
私は…そんな人間に会うために、
生き恥を晒しているのではない…
[wait][clear][color(yellow)]神取[color(white)]
では…そろそろ失礼する。
これでも、忙しい身なのでね。
フッ…
[wait][clear][end]"
msg_106,"[color(yellow)]噂屋トロ[color(white)]
ども～
トロで～す！
今日もエンガワ食ってま～す！
[wait][clear][color(yellow)]噂屋トロ[color(white)]
やっぱ寿司はエンガワだね。
むはァ…これ食べられるだけで、激幸せ。
もちノット膨満感だね。
[wait][clear][end]"
msg_107,"[color(yellow)]云豹[color(white)]
アナタ、私と相性が良いという事がどういう事か、
分かっているか？
フフフフ…
[wait][clear][end]"
msg_108,"[color(yellow)]みーぽ[color(white)]
え？ナニナニナニ？
みーぽと相性いいの？
うわァ～なんか嬉し～の。
[wait][clear][color(yellow)]みーぽ[color(white)]
なんか、友達が増えた感じしていいねェ～
あっ、そうだ。
早速、あさっちやリサにも教えてあげなくちゃ。
[wait][clear][end]"
msg_109,"[color(yellow)]栄吉[color(white)]
ホォォォォォォォォゥ！！！！！！
やっとボクの出番だねェ！！
ボクの出番なんだねェ！！
[wait][clear][color(yellow)]栄吉[color(white)]
全国のミッシェルファンの
ボーイズ、アンド、ガールズ！
随分と待たしちまったねェ～
[wait][clear][color(yellow)]栄吉[color(white)]
ついに！！至上最高、空前絶後の
スーパービューティホォー、ビジュアル系バンド…
ガスチェンバーの完成……目前さァ！！
[wait][clear][color(yellow)]栄吉[color(white)]
おやおやぁ…君はアレかい？
このボクと相性サイコーなのかい？
そいつぁグレイトだねェ～
[wait][clear][color(yellow)]栄吉[color(white)]
全ての人に愛を振り撒くキューピット…
このミッシェル栄吉の胸に、
ドーンと飛び込んでおいで！！
[wait][clear][color(yellow)]栄吉[color(white)]
もち、そんときゃ、
ガスチェンバーの応援ヨロシク！！
合言葉はラブリ～さァ！
[wait][clear][end]"
msg_110,"[color(yellow)]噂屋トクさん[color(white)]
ホッホホ…
どんな噂話が聞けるのかと思えば、
相性占いだって？
[wait][clear][color(yellow)]噂屋トクさん[color(white)]
まあ、気持ちはありがたいが、
私のような者に関わっても、
ろくな事は無いよ。やめておきなさい。
[wait][clear][color(yellow)]噂屋トクさん[color(white)]
それに私は、どうも一人でいるのが
性に合っているようなんだ。
人と関わることに…少々疲れてしまってね。
[wait][clear][end]"
msg_111,"[color(yellow)]香さん[color(white)]
こんにちは…
香です。
[wait][clear][color(yellow)]香さん[color(white)]
私と…相性が良いとか…
そんな事を言われたのは何年ぶりかしら…
なんだか恥ずかしいですね…
[wait][clear][color(yellow)]香さん[color(white)]
私は、人に良い香を紹介する…
すこし変わった仕事をしています。
アロマテラピー…ご存知ですか？
[wait][clear][color(yellow)]香さん[color(white)]
香は、目には見えないけど、
人の心を穏やかにし、
自然と、日々の生活を明るく彩ってくれます。
[wait][clear][color(yellow)]香さん[color(white)]
だから、人に香を分ける事は、
人に幸せを分けることでもあると、
私は思っています。
[wait][clear][color(yellow)]香さん[color(white)]
ここからでは、香を届けることは出来ないけれど…
あなたにも幸せが訪れるよう、お祈りいたします。
あなたの今日が…良い日でありますように。
[wait][clear][end]"
msg_112,"[color(yellow)]ギャルソン副島[color(white)]
ボンジュール。
私がクレール・ド・リュンヌのギャルソン…
副島でございます。
[wait][clear][color(yellow)]ギャルソン副島[color(white)]
最高の料理と、真心込めたお持て成しをもって、
お客様に至高の一時を味わっていただく事が、
ギャルソンたる私の喜びでございます。
[wait][clear][color(yellow)]ギャルソン副島[color(white)]
そんな私と相性が良いとは、お客様…
このギャルソン、光栄の極み…
いつにも増して、燃えてまいりました。
[wait][clear][color(yellow)]ギャルソン副島[color(white)]
いずれまた、当店にお越し下さい。
シェフが腕によりをかけた自信の品々と共に
お待ち申し上げております。
[wait][clear][end]"
msg_113,"[color(yellow)]噂好きのバーテン[color(white)]
私と相性がいいんですか？
うふふ、急にそんなこと言われると
なんか照れちゃいますネ？
[wait][clear][color(yellow)]噂好きのバーテン[color(white)]
でも、相性って大事ですよネ。
…そう思いません？
[wait][clear][color(yellow)]噂好きのバーテン[color(white)]
仕事柄、お酒の例えになっちゃいますけど、
カクテルなんか「相性が全て！」って感じですよ。
…あっ、バーテンダーの腕も重要でしたネ。
[wait][clear][end]"
msg_114,"[color(yellow)]冴子先生[color(white)]
え？相性だって？
私と相性が良いって？
そんな…急に言われてもねぇ…
[wait][clear][color(yellow)]冴子先生[color(white)]
だいたい、占いでそれを決めちまうっていうのも、
随分と一方的な話じゃないかい？
少しは私の気持ちだって聞いて欲しいわよ。
[wait][clear][color(yellow)]冴子先生[color(white)]
そうだねぇ…君は自分の将来について、
何か考えを持っているのかしら？
目標とか…希望とか…夢だっていいんだよ。
[wait][clear][color(yellow)]冴子先生[color(white)]
中身について、どうこう言うつもりは無いんだよ。
ただね、生きるって事は、良かれ悪かれ、
そうした目的に突き進む事だと私は思う。
[wait][clear][color(yellow)]冴子先生[color(white)]
君がそうした思いを胸に、今を生きてんなら…
そりゃ、問答無用で私と相性良いって事さ。
がんばってね。応援するのは得意なんだよ私。
[wait][clear][end]"
msg_115,"[color(yellow)]イシュキック[color(white)]
チョメチョメターイム！！！
[wait][clear][color(yellow)]イシュキック[color(white)]
我こそはゆーきゅーの時をこえ、
この地にこうりんせし、光りの勇者～
イシュキックなり～悪い子にはお仕置なのだ～
[wait][clear][color(yellow)]イシュキック[color(white)]
…て、ありゃりゃ…君は誰クン？
ふ～ん…アカリと相性良いんだぁ～
…でも、相性良いと、どうなるの？
[wait][clear][color(yellow)]イシュキック[color(white)]
ははぁ～ん…
さては仲間に入りたいのだなぁ～
それならそうと言えばいいのにぃ～
[wait][clear][color(yellow)]イシュキック[color(white)]
じゃあ君は今日から、
イシュ・グリーなのだぁ～
[wait][clear][end]"
msg_116,"[color(yellow)]噂屋のマスター[color(white)]
ヨーソロー…
この私と相性が良いというのは君か…
[wait][clear][color(yellow)]噂屋のマスター[color(white)]
どうやら君も、
大海原に心馳せる者の一人らしい。
ふふ…悲しいものだな。
[wait][clear][color(yellow)]噂屋のマスター[color(white)]
安住の地を求め…丘に上がりはしたものの…
どこかここが、自分の居場所だという気がしない。
我々は…永遠の旅人なのかもしれんな。
[wait][clear][end]"
msg_117,"[color(yellow)]アルバイター[color(white)]
なんと！それがしと相性が良いと申されるか！？
こ…これは…恐悦至極…と言うかなんと言うか…
あの…それは真でござるか？
[wait][clear][color(yellow)]アルバイター[color(white)]
い…いや…
この口調になってより今日まで、
そのような事…言われたことがござらん。
[wait][clear][color(yellow)]アルバイター[color(white)]
…どう反応して良いやら…皆目見当も…
そ、そうじゃ、バリュー御膳などいかがかな？
今なら抱き合わせ価格でお安くできるが…
[wait][clear][color(yellow)]アルバイター[color(white)]
…はは…許してくだされ…
やはり…こう言うのは苦手でござる。
その気持ちだけ、ありがたく頂戴するでござる。
[wait][clear][end]"
msg_118,"[color(yellow)]淳[color(white)]
僕と相性が良いんですか？
じゃあきっと、良いお友達になれそうですね。
よろしくお願いします。
[wait][clear][color(yellow)]淳[color(white)]
人と人の巡り合いって本当に不思議ですね。
幾千…幾万の人がいる中で、二人が出会う可能性は
どれほどのものだったのでしょうか…
[wait][clear][color(yellow)]淳[color(white)]
きっとそれは…最も身近な奇跡なのかもしれない。
しかし、その奇跡が生み出した絆は、
時に運命さえ変えてしまう。
[wait][clear][color(yellow)]淳[color(white)]
絆…か…
なぜだろう…
この言葉を思い出すたび胸が締めつけられる…
[wait][clear][end]"
msg_119,"[color(yellow)]あさっち[color(white)]
フフ、そうなんだ。
私と相性良いんだ。
なんかはっきり言われると恥ずかしいものね。
[wait][clear][color(yellow)]あさっち[color(white)]
だけど私も相性占いは好きよ。
たまに占ってもらうもの。
運命の人がどこかにいるんじゃないか…なんて。
[wait][clear][color(yellow)]あさっち[color(white)]
だって…友達は沢山いるけど、
私って年上に見られやすいのか、
いつも誰かの相談役。
[wait][clear][color(yellow)]あさっち[color(white)]
それが嫌じゃないけど、なんて言うか…
私だって誰かに相談したくなる事あるし…
けど、それが言える相手ってなかなかいなくて。
[wait][clear][color(yellow)]あさっち[color(white)]
フフ…あなたがそうなってくれるなら最高かもね？
だって、私と相性良いんでしょ？
期待しちゃおうかな…
[wait][clear][end]"
msg_120,"[color(yellow)]克哉[color(white)]
僕と相性が良いだって？
何を根拠にそう思うんだ？
具体的な証拠でもあるのか？
[wait][clear][color(yellow)]克哉[color(white)]
占い？相性占い？
それで相性が良いと…？
…なんといい加減な！
[wait][clear][color(yellow)]克哉[color(white)]
残念だが、そんな話は信用できないな。
人間関係を占いで計るなど
ナンセンスもいいところだ。
[wait][clear][color(yellow)]克哉[color(white)]
もしそれでも相性が良いと言うなら、
それを証明するに足る証拠を持ってきてくれ。
物証が無いなら論文でも構わない。
[wait][clear][end]"
msg_121,"[color(yellow)]ベラドンナ[color(white)]
私はベラドンナ～𝅘𝅥𝅮
己という魔物に挑む～𝅘𝅥𝅮
もののふ称える歌歌い～𝅘𝅥𝅮
[wait][clear][color(yellow)]ベラドンナ[color(white)]
私と相性が良いのですか～𝅘𝅥𝅮
それはあなたの心に、
美しき音色が流れているからでしょう～𝅘𝅥𝅮
[wait][clear][color(yellow)]ベラドンナ[color(white)]
私はそれを愛し、その心の持ち主を愛します～𝅘𝅥𝅮
願わくは、あなたが永久にその音色を～𝅘𝅥𝅮
忘れることがありませんように～𝅘𝅥𝅮
[wait][clear][end]"
msg_122,"[color(yellow)]オバサン・？女[color(white)]
私と相性良いのかしら～？
だったら当ててほしいのよ～
私はいったい何女でしょ～？
[wait][clear][end]"
msg_123,"私はいったい何女でしょ～？
[end_choice][clear][end]"
msg_123_Choice1,長女
msg_123_Choice2,次女
msg_123_Choice3,五女
msg_123_Choice4,六女
msg_123_Choice5,七女
msg_123_Choice6,分からない
msg_124,"[color(yellow)]オバサン・長女[color(white)]
うひょひょひょ！！
正解！！私が長女なのよ～
見分けたあなたは流石だわ～
[wait][clear][color(yellow)]オバサン・長女[color(white)]
ご褒美に[color(green)][var(msg_var_0)][color(white)]あげるのよ～
大事に使ってねぇ～
[wait][clear][end]"
msg_125,"[color(green)]舞耶達は、
[item_with_type(item_ffff)]を手に入れた。[color(white)]
[wait][clear][end]"
msg_126,"[color(yellow)]オバサン・長女[color(white)]
シクーッ！！
違うのよ～！！
私は長女だったのよ～！！
[wait][clear][end]"
msg_127,"[color(yellow)]オバサン・？女[color(white)]
私と相性良いのかしら～？
だったら当ててほしいのよ～
私はいったい何女でしょ～？
[wait][clear][end]"
msg_128,"私はいったい何女でしょ～？
[end_choice][clear][end]"
msg_128_Choice1,長女
msg_128_Choice2,次女
msg_128_Choice3,五女
msg_128_Choice4,六女
msg_128_Choice5,七女
msg_128_Choice6,分からない
msg_129,"[color(yellow)]オバサン・次女[color(white)]
正解よ～私は次女なのよ～
次女だったのよ～
分かったあなたは、もう一人前よ～
[wait][clear][color(yellow)]オバサン・次女[color(white)]
ご褒美に[color(green)][var(msg_var_0)][color(white)]あげるのよ～
私だと思って大切にしてほしいのよ～
[wait][clear][end]"
msg_130,"[color(green)]舞耶達は、
[item_with_type(item_ffff)]を手に入れた。[color(white)]
[wait][clear][end]"
msg_131,"[color(yellow)]オバサン・次女[color(white)]
ブッブー！！
私は次女だったのよ～
相性良くても、これは分からなかったのね～
[wait][clear][end]"
msg_132,"[color(yellow)]オバサン・？女[color(white)]
私と相性良いのかしら～？
だったら当ててほしいのよ～
私はいったい何女でしょ～？
[wait][clear][end]"
msg_133,"私はいったい何女でしょ～？
[end_choice][clear][end]"
msg_133_Choice1,長女
msg_133_Choice2,次女
msg_133_Choice3,五女
msg_133_Choice4,六女
msg_133_Choice5,七女
msg_133_Choice6,分からない
msg_134,"[color(yellow)]オバサン・五女[color(white)]
うひょひょひょ！！
正解よ～私が五女なのよ～
ズバリ的中！イカスのよ～
[wait][clear][color(yellow)]オバサン・五女[color(white)]
母にも分からぬ僅かな違いを見破るとは、
あなた凄いのよ～
だから[color(green)][var(msg_var_0)][color(white)]あげるのよ～
[wait][clear][end]"
msg_135,"[color(green)]舞耶達は、
[item_with_type(item_ffff)]を手に入れた。[color(white)]
[wait][clear][end]"
msg_136,"[color(yellow)]オバサン・五女[color(white)]
シクーッ！！ハズレなのよ～
私は五女だったのよ～
相性良いのに残念なのよ～
[wait][clear][end]"
msg_137,"[color(yellow)]オバサン・？女[color(white)]
私と相性良いのかしら～？
だったら当ててほしいのよ～
私はいったい何女でしょ～？
[wait][clear][end]"
msg_138,"私はいったい何女でしょ～？
[end_choice][clear][end]"
msg_138_Choice1,長女
msg_138_Choice2,次女
msg_138_Choice3,五女
msg_138_Choice4,六女
msg_138_Choice5,七女
msg_138_Choice6,分からない
msg_139,"[color(yellow)]オバサン・六女[color(white)]
うっひょひょひょ！！正解よ～！！
私が六女だったのよ～
最近、珠閒瑠市に来たばかりなのよ～
[wait][clear][color(yellow)]オバサン・六女[color(white)]
家族さえ見間違う、
私達姉妹を見分けるなんて凄いのよ～
だから[color(green)][var(msg_var_0)][color(white)]あげちゃうわ～
[wait][clear][end]"
msg_140,"[color(green)]舞耶達は、
[item_with_type(item_ffff)]を手に入れた。[color(white)]
[wait][clear][end]"
msg_141,"[color(yellow)]オバサン・六女[color(white)]
シクーッ！！違うのよ～！
よく見て欲しいのよ～私は六女よ～
相性良くてもこれだけは分からなかったのね～
[wait][clear][end]"
msg_142,"[color(yellow)]オバサン・？女[color(white)]
私と相性良いのかしら～？
だったら当ててほしいのよ～
私はいったい何女でしょ～？
[wait][clear][end]"
msg_143,"私はいったい何女でしょ～？
[end_choice][clear][end]"
msg_143_Choice1,長女
msg_143_Choice2,次女
msg_143_Choice3,五女
msg_143_Choice4,六女
msg_143_Choice5,七女
msg_143_Choice6,分からない
msg_144,"[color(yellow)]オバサン・七女[color(white)]
ビックリしたのよ～
うっひょひょひょ！！正解よ～！！
私が七女だったのよ～
[wait][clear][color(yellow)]オバサン・七女[color(white)]
なんだか嬉しいからプレゼント贈るのよ～
この[color(green)][var(msg_var_0)][color(white)]、
私と思って大切に使ってほしいのよ～
[wait][clear][end]"
msg_145,"[color(green)]舞耶達は、
[item_with_type(item_ffff)]を手に入れた。[color(white)]
[wait][clear][end]"
msg_146,"[color(yellow)]オバサン・七女[color(white)]
シクーッ！！
ハズレよぉ～大ハズレよぉ～
私は七女だったのよ～
[wait][clear][end]"
msg_147,"[color(yellow)]珠閒瑠ジニー[color(white)]
満足いく結果だったか？
不満あるならもう一度占っても良いが…
[sync][wait][clear][end]"
msg_148,"[color(yellow)]珠閒瑠ジニー[color(white)]
どうじゃ？
[end_choice][clear][end]"
msg_148_Choice1,もう一度占う
msg_148_Choice2,やめる
msg_149,"[color(yellow)]珠閒瑠ジニー[color(white)]
よかろう。
では代金として５０００円頂くが…
[sync][wait][clear][end]"
msg_150,"[color(yellow)]珠閒瑠ジニー[color(white)]
それでも、かまわぬか？
[end_choice][clear][end]"
msg_150_Choice1,はい
msg_150_Choice2,いいえ
msg_151,"[color(yellow)]珠閒瑠ジニー[color(white)]
むむ…だが、代金が足らぬようじゃぞ。
阿弥陀の光も金次第。地獄の沙汰も金次第。
出直して来るがよい。
[sync][wait][clear][end]"
